CN-112020577-B;31/05/22
AU-2017100286-A4;20/04/17
US-12161053-B2;03/12/24
CN-110401493-B;03/11/20
US-12161495-B2;10/12/24
US-10796322-B1;06/10/20
CN-104267778-B;10/02/16
CN-118484724-B;13/09/24
US-10225909-B2;05/03/19
CN-110572260-B;28/12/21
US-10243976-B2;26/03/19
CN-112398642-B;31/01/23
CN-114519429-B;08/08/23
CN-114511094-B;04/08/23
CN-114124384-B;29/04/22
CN-114528998-B;12/05/23
CN-114117269-B;20/09/22
CN-114898539-B;09/04/24
US-12051519-B2;30/07/24
CN-103502906-B;03/02/16
US-10755389-B2;25/08/20
KR-101814826-B1;04/01/18
US-12166052-B2;10/12/24
CN-110428710-B;23/03/21
US-9311017-B2;12/04/16
US-11101830-B2;24/08/21
JP-7297865-B2;26/06/23
US-9038197-B2;19/05/15
US-11640381-B2;02/05/23
CN-114050862-B;26/04/22
JP-6899223-B2;07/07/21
CN-108347355-B;11/03/22
US-10599007-B2;24/03/20
CN-114374901-B;19/04/24
US-11959849-B2;16/04/24
CN-110490057-B;27/10/20
CN-104751805-B;15/08/17
US-9641181-B2;02/05/17
US-11411720-B2;09/08/22
US-11132617-B2;28/09/21
CN-109586917-B;27/07/21
CN-102648654-B;25/03/15
EP-3391087-B1;13/11/19
US-9495834-B2;15/11/16
CN-103688255-B;13/06/17
CN-115310614-B;16/07/24
CN-206115423-U;19/04/17
EP-4099611-B1;10/01/24
CN-106454509-B;27/09/19
JP-6059959-B2;11/01/17
CN-114692880-B;05/09/23
US-11658212-B2;23/05/23
TW-I761320-B;21/04/22
CN-104573297-B;24/11/17
JP-5676845-B2;25/02/15
US-11264476-B2;01/03/22
US-9553728-B2;24/01/17
US-10925767-B2;23/02/21
CN-110417545-B;17/12/21
CN-112150281-B;26/09/23
CN-114143860-B;23/07/24
CN-114491962-B;06/08/24
EP-3324310-B1;09/09/20
CN-117236453-B;23/08/24
CN-108254785-B;10/03/20
CN-113908004-B;14/05/24
US-11314873-B2;26/04/22
US-11899374-B2;13/02/24
EP-3535925-B1;25/03/20
CN-113179154-B;01/07/22
EP-3688441-B1;11/12/24
EP-3416332-B1;08/04/20
CN-205861213-U;04/01/17
CN-104142821-B;01/05/18
CN-110166115-B;28/07/20
CN-112364998-B;16/11/21
EP-3680852-B1;15/12/21
CN-108092624-B;27/03/20
CN-109615079-B;06/12/22
CN-118174967-B;06/08/24
CN-113595722-B;07/11/23
CN-109495168-B;25/08/20
US-12009414-B2;11/06/24
CN-218648328-U;17/03/23
CN-114785487-B;06/12/24
US-11888471-B2;30/01/24
US-10839305-B2;17/11/20
CN-109660344-B;06/05/22
CA-2948492-C;08/01/19
US-11887481-B2;30/01/24
CN-109946550-B;13/08/19
US-12015705-B1;18/06/24
EP-3903242-B1;30/10/24
US-10749235-B2;18/08/20
US-11743350-B2;29/08/23
US-11481354-B2;25/10/22
US-10521274-B2;31/12/19
CN-109687961-B;07/12/21
CN-115631250-B;29/03/24
DE-102016109828-B4;28/12/17
CN-110365477-B;15/11/22
CN-114285549-B;08/03/24
KR-102455691-B1;20/10/22
CN-104380607-B;20/04/18
CN-108363927-B;27/08/21
US-11797276-B1;24/10/23
CN-118333181-B;13/09/24
CN-103886542-B;25/01/17
CN-204188791-U;04/03/15
KR-101836947-B1;09/03/18
US-10339676-B2;02/07/19
US-11006184-B2;11/05/21
CN-111868899-B;12/07/24
US-10390033-B2;20/08/19
US-11881109-B2;23/01/24
CN-113192575-B;25/07/23
CN-110309921-B;23/07/21
CN-117710514-B;11/06/24
CN-109902483-B;10/01/23
JP-6253633-B2;27/12/17
US-11829726-B2;28/11/23
JP-7413714-B2;16/01/24
CN-113420883-B;22/11/22
CN-113962397-B;30/08/24
CN-106712938-B;04/09/20
CN-115700385-B;14/06/24
CN-113396556-B;17/05/24
US-9116838-B2;25/08/15
CN-104980267-B;08/01/19
US-10981801-B2;20/04/21
EP-3842962-B1;12/06/24
JP-7321576-B2;07/08/23
US-9682241-B2;20/06/17
US-9569730-B2;14/02/17
US-11212183-B1;28/12/21
EP-2544016-B1;15/04/20
US-10591671-B2;17/03/20
JP-7366440-B2;23/10/23
CN-104967824-B;09/02/18
US-10492709-B2;03/12/19
CN-114494947-B;10/09/24
JP-6676337-B2;08/04/20
EP-3317687-B1;28/06/23
US-10984189-B2;20/04/21
CN-209199179-U;02/08/19
US-11556835-B1;17/01/23
CN-109474276-B;23/09/22
CN-113887734-B;22/04/22
US-9753023-B2;05/09/17
CN-109995785-B;09/02/21
US-9033789-B2;19/05/15
US-9867046-B2;09/01/18
CN-103197918-B;20/01/16
CN-116451797-B;28/06/24
CN-115409181-B;06/02/24
US-9060934-B2;23/06/15
US-9557635-B2;31/01/17
CN-111404674-B;27/06/23
CN-216286750-U;12/04/22
US-9730043-B2;08/08/17
CN-106441570-B;12/01/18
US-11693009-B2;04/07/23
CN-107920798-B;28/05/19
KR-102529893-B1;08/05/23
CN-114124381-B;04/08/23
CN-113988304-B;30/07/24
JP-7272730-B2;12/05/23
US-11862705-B2;02/01/24
CN-117709000-B;28/05/24
CN-114079730-B;12/09/23
US-10515170-B1;24/12/19
CN-115271076-B;24/09/24
US-9292938-B2;22/03/16
US-10958626-B2;23/03/21
JP-7384543-B2;21/11/23
CN-109799471-B;26/02/21
US-12077019-B1;03/09/24
JP-6962731-B2;05/11/21
CN-108494494-B;26/06/20
EP-2265931-B9;30/08/17
US-12001293-B2;04/06/24
CN-112039670-B;06/06/23
CN-117691594-B;21/06/24
US-9501353-B2;22/11/16
US-11775189-B2;03/10/23
CN-205882832-U;11/01/17
TW-I470915-B;21/01/15
CN-110677253-B;15/11/22
JP-5814923-B2;17/11/15
US-10136443-B2;20/11/18
CN-106501207-B;29/12/23
AU-2021341467-B2;11/04/24
TW-I712879-B;11/12/20
CN-109808641-B;03/07/20
US-9204157-B2;01/12/15
US-11715021-B2;01/08/23
CN-116109854-B;14/06/24
US-9325348-B2;26/04/16
US-10885743-B2;05/01/21
CN-113744036-B;15/03/24
JP-6818949-B2;27/01/21
US-11391674-B2;19/07/22
CN-104518869-B;14/06/19
RU-2544305-C1;20/03/15
US-11657894-B2;23/05/23
US-10855454-B1;01/12/20
KR-102701099-B1;29/08/24
US-9523679-B2;20/12/16
JP-7246941-B2;28/03/23
CN-114330114-B;22/03/24
CN-114447751-B;02/01/24
US-11522142-B2;06/12/22
US-10788516-B2;29/09/20
US-11751333-B2;05/09/23
CN-216698425-U;07/06/22
CN-102812664-B;25/11/15
CN-114158123-B;02/05/23
US-10754498-B2;25/08/20
CN-114021729-B;12/07/24
US-10127088-B2;13/11/18
US-10559380-B2;11/02/20
US-8938104-B2;20/01/15
JP-7307096-B2;11/07/23
CN-109787747-B;14/06/22
US-11935629-B2;19/03/24
TW-I616922-B;01/03/18
CN-113302873-B;06/09/24
KR-102155035-B1;11/09/20
CN-113961954-B;23/07/24
US-12126717-B1;22/10/24
KR-102714620-B1;10/10/24
KR-101771928-B1;29/08/17
US-10904705-B2;26/01/21
CN-111385090-B;10/03/23
CN-114170062-B;22/03/24
JP-7583743-B2;14/11/24
CN-115632660-B;17/03/23
CN-118157751-B;09/08/24
CN-112330697-B;30/04/24
CN-103686130-B;18/11/15
CN-109472364-B;21/02/20
US-9739593-B2;22/08/17
US-11743037-B2;29/08/23
CN-113110763-B;26/07/24
CN-111988260-B;31/01/23
US-10887427-B1;05/01/21
US-9898468-B2;20/02/18
CN-114222187-B;29/08/23
TW-I631481-B;01/08/18
US-9424665-B1;23/08/16
US-9664667-B2;30/05/17
US-10909390-B2;02/02/21
US-11882441-B2;23/01/24
US-12170307-B2;17/12/24
CN-116952251-B;12/01/24
CN-114257737-B;02/05/23
CN-118214555-B;27/08/24
EP-4252106-B1;31/01/24
CN-110176989-B;14/03/23
US-11922052-B2;05/03/24
US-11113839-B2;07/09/21
RU-2653104-C2;07/05/18
US-11010438-B2;18/05/21
CN-103797809-B;22/02/17
CN-110109718-B;02/06/23
CN-109903028-B;08/12/23
CN-110098930-B;07/04/20
US-10123431-B2;06/11/18
TW-I487308-B;01/06/15
CN-113708926-B;10/05/24
CN-101807990-B;12/04/17
CN-111788697-B;28/06/24
US-11232209-B2;25/01/22
JP-7237859-B2;13/03/23
CN-108491933-B;16/12/22
US-10739339-B2;11/08/20
US-10740666-B2;11/08/20
JP-6096896-B2;15/03/17
CN-114764620-B;09/04/24
US-9465089-B2;11/10/16
CN-113887840-B;02/08/24
CN-102713873-B;19/10/16
CN-109450627-B;13/04/21
EP-2595172-B1;13/04/16
US-11199638-B2;14/12/21
JP-7086835-B2;20/06/22
JP-7166612-B2;08/11/22
AU-2021404394-B2;29/08/24
US-11575510-B2;07/02/23
CN-113986369-B;28/02/23
US-10823664-B2;03/11/20
CN-103562936-B;17/08/16
US-9430842-B1;30/08/16
US-10342454-B2;09/07/19
US-9813891-B2;07/11/17
CN-112162724-B;09/02/24
EP-2865200-B1;18/11/20
CN-105282229-B;20/04/18
US-11991294-B2;21/05/24
CN-118036764-B;06/08/24
CN-108682021-B;05/03/21
CN-112822006-B;03/09/21
AU-2021295256-B2;11/07/24
US-10585311-B2;10/03/20
CN-113824124-B;15/03/22
US-10523430-B2;31/12/19
CN-112311554-B;12/08/22
CN-113378158-B;20/09/24
CN-102684983-B;03/08/16
CN-109889260-B;22/12/20
CN-113938281-B;08/03/22
US-10606118-B2;31/03/20
US-9868257-B1;16/01/18
CN-113051614-B;05/07/22
KR-102351200-B1;13/01/22
KR-102745118-B1;23/12/24
CN-114077519-B;18/11/22
CN-117650530-B;02/08/24
US-11714142-B2;01/08/23
CN-113691370-B;13/01/23
CN-107807315-B;19/12/23
US-10161848-B2;25/12/18
US-9910788-B2;06/03/18
US-9451413-B1;20/09/16
CN-118349979-B;19/11/24
CN-113504793-B;15/07/22
US-11804968-B2;31/10/23
CN-110296758-B;11/08/20
US-9155068-B2;06/10/15
US-10109754-B2;23/10/18
CN-104090476-B;04/01/17
JP-6884537-B2;09/06/21
CN-102713868-B;25/11/15
US-9131906-B2;15/09/15
US-11416474-B2;16/08/22
EP-4357748-B1;30/10/24
US-9317664-B2;19/04/16
DK-2381382-T3;05/03/18
EP-1731004-B1;17/05/17
EP-2267451-B1;06/04/16
EP-2319399-B1;30/03/16
EP-1831935-B1;30/01/19
EP-2270448-B1;18/03/20
EP-2801624-B1;06/03/19
EP-1601791-B1;05/10/16
EP-2302555-B1;05/10/16
EP-2311527-B1;28/08/19
EP-2282270-B1;02/05/18
EP-1514093-B1;28/04/21
CA-2459320-C;05/07/16
DE-102005010154-B4;14/01/16
CA-2590462-C;28/02/17
EP-0924611-B1;10/08/16
EP-1527568-B1;19/09/18
US-8951746-B2;10/02/15
CN-1776739-B;22/04/15
CN-103902297-B;26/01/18
EP-1831692-B1;15/03/17
EP-1511990-B1;25/03/15
CA-2570428-C;26/01/16
EP-1834438-B1;30/03/16
ES-2752457-T3;06/04/20
EP-1715615-B1;06/04/16
CA-2517566-C;05/01/16
TW-I498723-B;01/09/15
JP-6588444-B2;09/10/19
CN-111464544-B;23/08/22
EP-1761887-B1;10/01/18
US-9181634-B2;10/11/15
KR-102268339-B1;22/06/21
US-12166810-B2;10/12/24
CN-112204668-B;10/09/24
CN-116437060-B;12/04/24
EP-1768301-B1;14/01/15
CN-103220764-B;15/06/16
CN-219338978-U;14/07/23
US-9151767-B2;06/10/15
CN-116261392-B;20/09/24
US-9012150-B2;21/04/15
CN-112600627-B;26/04/22
EP-3391284-B1;17/04/24
US-11776680-B2;03/10/23
EP-2012222-B1;05/04/17
AU-2021261830-B2;11/01/24
CN-111090826-B;29/09/23
EP-2852680-B1;25/12/19
US-10657451-B2;19/05/20
US-11751832-B2;12/09/23
US-11854706-B2;26/12/23
US-9594557-B2;14/03/17
CN-107430829-B;01/12/20
CN-110574333-B;14/06/22
CN-111314889-B;31/03/23
TW-I825212-B;11/12/23
US-11783432-B1;10/10/23
US-10863598-B2;08/12/20
US-10830697-B2;10/11/20
US-11461901-B2;04/10/22
US-10444224-B2;15/10/19
CN-112037162-B;02/08/22
CN-113382397-B;08/12/23
JP-7303120-B2;04/07/23
US-10871444-B2;22/12/20
CN-117236673-B;26/01/24
CN-113727017-B;05/07/22
US-12148439-B2;19/11/24
CN-112703478-B;05/07/24
CN-112395959-B;02/01/24
JP-7239494-B2;14/03/23
JP-7528087-B2;05/08/24
JP-7440119-B2;28/02/24
JP-7292276-B2;16/06/23
US-10819906-B2;27/10/20
JP-7334026-B2;28/08/23
EP-3913852-B1;03/08/22
JP-7585540-B2;18/11/24
CN-111476911-B;25/07/23
US-11188628-B2;30/11/21
JP-6700322-B2;27/05/20
US-11393687-B2;19/07/22
US-11087253-B2;10/08/21
US-11640733-B2;02/05/23
US-10432919-B2;01/10/19
CN-110197280-B;06/08/21
KR-102478331-B1;15/12/22
US-11540015-B2;27/12/22
US-11669991-B2;06/06/23
JP-7548913-B2;10/09/24
US-11463854-B2;04/10/22
US-10785022-B2;22/09/20
US-10343015-B2;09/07/19
CN-111738122-B;22/08/23
US-11587999-B2;21/02/23
CN-114726977-B;05/03/24
US-11955086-B2;09/04/24
EP-3497768-B1;02/08/23
US-11217024-B2;04/01/22
KR-102196240-B1;29/12/20
CN-114416227-B;23/06/23
US-11546668-B2;03/01/23
CN-113544743-B;12/03/24
US-11164581-B2;02/11/21
US-11916180-B2;27/02/24
US-11039748-B2;22/06/21
DE-112017008244-B4;16/12/21
CN-110419193-B;14/06/22
US-10498449-B2;03/12/19
US-10653357-B2;19/05/20
CN-111510665-B;21/09/21
US-11924518-B2;05/03/24
US-11112806-B2;07/09/21
CN-112532859-B;31/05/22
JP-7277525-B2;19/05/23
CN-107677273-B;25/09/20
US-10581841-B2;03/03/20
CN-109271081-B;20/09/19
CN-107662211-B;08/09/20
EP-4064689-B1;05/06/24
CN-113676935-B;26/03/24
JP-6797977-B2;09/12/20
US-11830038-B2;28/11/23
US-11048029-B2;29/06/21
JP-6208822-B2;04/10/17
JP-7569878-B2;18/10/24
US-11411724-B2;09/08/22
TW-I829746-B;21/01/24
JP-7347216-B2;20/09/23
CN-107567704-B;24/11/20
CN-113422903-B;03/01/23
US-9679016-B1;13/06/17
US-10765373-B2;08/09/20
US-10481463-B2;19/11/19
JP-6491610-B2;27/03/19
US-10468740-B2;05/11/19
US-9860522-B2;02/01/18
US-9841563-B2;12/12/17
US-9689745-B2;27/06/17
US-10405041-B2;03/09/19
US-10710395-B2;14/07/20
CN-106028066-B;15/02/19
JP-6957546-B2;02/11/21
CN-105718362-B;05/04/19
CN-105718043-B;12/02/19
US-9997104-B2;12/06/18
AU-2019271227-B2;11/05/23
US-9651519-B2;16/05/17
CN-114661400-B;01/12/23
KR-101964028-B1;29/03/19
CN-106572737-B;06/11/20
EP-2971138-B1;13/05/20
US-10547116-B2;28/01/20
US-11187702-B2;30/11/21
EP-3469594-B1;06/01/21
US-10444355-B2;15/10/19
CN-106161009-B;05/05/23
EP-3814527-B1;22/02/23
JP-6796493-B2;09/12/20
US-10454572-B2;22/10/19
US-12036011-B2;16/07/24
CN-106144816-B;12/11/19
JP-7159400-B2;24/10/22
US-9788031-B2;10/10/17
CN-106462718-B;28/06/19
US-11544881-B1;03/01/23
TW-I686759-B;01/03/20
US-9189315-B1;17/11/15
JP-6280144-B2;14/02/18
US-10491594-B2;26/11/19
US-11441173-B2;13/09/22
JP-6006758-B2;12/10/16
CN-105960645-B;09/07/19
CN-106462505-B;04/06/19
US-11463435-B2;04/10/22
US-9625976-B1;18/04/17
AU-2021319433-B2;05/09/24
US-9637441-B2;02/05/17
US-11422661-B2;23/08/22
US-9455644-B2;27/09/16
KR-101775810-B1;06/09/17
US-9464883-B2;11/10/16
JP-6866066-B2;28/04/21
US-9863938-B2;09/01/18
US-10593092-B2;17/03/20
US-9881355-B2;30/01/18
KR-102134130-B1;16/07/20
US-9404919-B2;02/08/16
US-9956425-B2;01/05/18
CN-111079755-B;25/05/21
CN-104424396-B;08/12/17
DE-112014000501-B4;23/12/21
JP-5697219-B2;08/04/15
US-10437867-B2;08/10/19
US-11534122-B2;27/12/22
CN-105284144-B;23/04/19
US-11574132-B2;07/02/23
US-10010272-B2;03/07/18
US-9219770-B2;22/12/15
US-9973430-B2;15/05/18
US-12109410-B2;08/10/24
US-9209837-B1;08/12/15
EP-2822496-B1;20/12/17
JP-6824933-B2;03/02/21
US-9111366-B2;18/08/15
CN-105229417-B;21/06/19
US-11385362-B2;12/07/22
CN-103797483-B;22/02/17
CN-106029125-B;19/11/19
US-10155987-B2;18/12/18
US-10071902-B2;11/09/18
CN-103661397-B;05/01/18
CN-103403723-B;28/09/16
CN-114401150-B;20/10/23
CN-113508360-B;19/04/22
JP-7178053-B2;25/11/22
US-11660229-B2;30/05/23
US-10948712-B2;16/03/21
US-11802878-B2;31/10/23
US-11196983-B2;07/12/21
JP-7041713-B2;24/03/22
US-9961337-B2;01/05/18
US-11657678-B2;23/05/23
US-12079288-B2;03/09/24
CN-111639361-B;20/06/23
US-11662974-B2;30/05/23
US-11320361-B2;03/05/22
US-11527315-B2;13/12/22
CN-114730242-B;04/07/23
US-11641343-B2;02/05/23
US-12182084-B2;31/12/24
US-11821026-B2;21/11/23
US-11785294-B2;10/10/23
US-11886694-B2;30/01/24
US-12069038-B2;20/08/24
US-11963430-B2;16/04/24
US-11640355-B1;02/05/23
US-11994618-B2;28/05/24
US-11979635-B2;07/05/24
US-11700364-B2;11/07/23
US-11711584-B2;25/07/23
US-11791323-B2;17/10/23
US-12175947-B2;24/12/24
CN-102693400-B;07/12/16
KR-102090062-B1;17/03/20
CN-102567109-B;08/04/15
JP-5865910-B2;17/02/16
CN-104604241-B;01/06/18
US-9238133-B2;19/01/16
CN-102244812-B;12/04/17
CN-102918747-B;19/08/15
US-9477667-B2;25/10/16
EP-1838752-B1;04/10/17
CN-102713776-B;22/04/15
EP-2085759-B1;30/08/17
CN-102549999-B;24/08/16
CN-101803415-B;30/06/17
CN-104394284-B;05/12/17
CN-104808926-B;24/08/18
CN-102792140-B;20/01/16
JP-7068299-B2;16/05/22
TW-I613461-B;01/02/18
CN-105283865-B;25/05/18
CN-105814809-B;26/02/19
CN-112486788-B;30/04/24
EP-2539470-B1;22/02/17
CN-104554229-B;14/12/18
US-11306354-B2;19/04/22
US-10542944-B2;28/01/20
CN-104081360-B;13/06/17
US-10019451-B2;10/07/18
US-11593650-B2;28/02/23
US-11829514-B2;28/11/23
US-8930432-B2;06/01/15
CN-113747085-B;06/01/23
CN-103959299-B;12/09/17
US-9275844-B2;01/03/16
CN-112487784-B;03/05/24
US-11848082-B2;19/12/23
US-9213313-B2;15/12/15
CN-102732924-B;02/02/18
CN-104333889-B;16/07/19
CN-103703143-B;14/12/16
CN-107872314-B;26/06/20
US-11023639-B2;01/06/21
US-10275098-B1;30/04/19
TW-I512452-B;11/12/15
CN-103562839-B;15/07/15
CN-103190144-B;27/01/16
CN-103153814-B;03/08/16
CN-103403546-B;08/07/15
US-11720647-B2;08/08/23
US-9030731-B2;12/05/15
US-9111230-B2;18/08/15
CN-102696045-B;01/07/15
CN-102289935-B;16/12/15
CN-102648471-B;27/05/15
CN-102224757-B;13/05/15
CN-105706463-B;16/08/19
EP-2174957-B1;16/03/16
CN-102405212-B;27/01/16
CN-103258963-B;25/05/16
CN-102597967-B;07/01/15
TW-I482299-B;21/04/15
US-11527092-B1;13/12/22
CN-102007761-B;03/08/16
CN-110245552-B;18/07/23
US-9068003-B2;30/06/15
US-9080977-B2;14/07/15
US-9723653-B2;01/08/17
CN-103999112-B;14/09/18
CA-2594470-C;23/02/16
US-10643222-B2;05/05/20
CN-109981675-B;26/10/21
CN-101785022-B;01/06/16
CN-102308637-B;30/09/15
US-11816273-B2;14/11/23
CN-104365184-B;21/09/16
CN-105474673-B;08/03/19
US-10674205-B2;02/06/20
US-11786616-B2;17/10/23
US-9242310-B2;26/01/16
US-9699504-B2;04/07/17
TW-I482054-B;21/04/15
US-9943040-B1;17/04/18
JP-6112584-B2;12/04/17
US-9583671-B2;28/02/17
US-10653447-B2;19/05/20
CN-109765887-B;14/08/20
US-9986217-B2;29/05/18
US-9190112-B1;17/11/15
CN-103235848-B;30/03/16
US-10802036-B2;13/10/20
CN-104620548-B;27/02/18
US-9262723-B2;16/02/16
US-9832845-B2;28/11/17
CN-104884573-B;06/03/18
US-10503770-B2;10/12/19
DE-102013217995-B4;14/11/19
JP-5879653-B2;08/03/16
CN-113827185-B;20/06/23
US-10307754-B2;04/06/19
CN-102328656-B;27/05/15
CN-103907391-B;16/03/16
US-10330980-B2;25/06/19
US-11574248-B2;07/02/23
CN-112181616-B;19/11/21
US-11295664-B2;05/04/22
CN-104471579-B;27/04/18
US-10368027-B2;30/07/19
US-10996515-B2;04/05/21
US-11400823-B1;02/08/22
US-10187621-B2;22/01/19
US-10820809-B2;03/11/20
US-10638038-B2;28/04/20
CN-106715670-B;19/05/20
CN-111311314-B;16/04/24
CN-102378978-B;21/10/15
TW-I648285-B;21/01/19
US-11041916-B2;22/06/21
CN-106533565-B;12/03/19
US-11611194-B2;21/03/23
US-10754919-B2;25/08/20
CN-102567110-B;14/09/16
EP-2446475-B1;30/08/17
CN-103257711-B;20/01/16
US-11057201-B2;06/07/21
US-10356654-B2;16/07/19
US-11962864-B2;16/04/24
EP-3981326-B1;20/12/23
CN-103514154-B;28/12/16
CN-114710640-B;27/06/23
CN-114650363-B;21/07/23
CN-102067177-B;20/05/15
CN-106712945-B;23/01/18
AU-2010306899-B2;23/07/15
CN-105980958-B;18/07/17
CN-103930846-B;30/01/18
CN-104885033-B;11/07/17
US-10098026-B1;09/10/18
CN-102783225-B;17/08/16
US-10095685-B2;09/10/18
US-8968171-B2;03/03/15
CN-109510818-B;17/08/21
JP-7329159-B1;17/08/23
US-9632808-B2;25/04/17
KR-102190209-B1;14/12/20
TW-I846060-B;21/06/24
US-11922169-B2;05/03/24
US-10094779-B2;09/10/18
CN-102577451-B;12/08/15
US-10687321-B2;16/06/20
US-10900915-B2;26/01/21
CN-110456266-B;24/09/24
CN-113805745-B;20/09/22
CN-113810600-B;11/11/22
CN-113297633-B;02/11/21
JP-5890031-B2;22/03/16
CN-113763856-B;13/09/22
US-11725933-B2;15/08/23
CN-107678059-B;28/06/19
CN-103442076-B;07/09/16
RU-2576627-C1;10/03/16
US-9483314-B2;01/11/16
US-10606749-B2;31/03/20
US-11844237-B2;12/12/23
KR-102734414-B1;26/11/24
US-RE49093-E;07/06/22
CN-107145468-B;03/01/20
CN-104220988-B;08/12/17
CN-103796665-B;30/10/18
EP-3752792-B1;27/03/24
US-11904246-B2;20/02/24
US-9769399-B2;19/09/17
US-11328442-B2;10/05/22
US-10575057-B2;25/02/20
CN-104486994-B;20/06/17
JP-5905202-B2;20/04/16
US-9649050-B2;16/05/17
CN-101253260-B;02/12/15
US-9443180-B2;13/09/16
CN-116582741-B;28/11/23
US-11409295-B1;09/08/22
CN-111462170-B;25/08/23
US-12106859-B2;01/10/24
AU-2019280027-B2;23/09/21
US-11372408-B1;28/06/22
CN-111272663-B;02/02/21
US-11073524-B2;27/07/21
US-11157969-B2;26/10/21
US-9664562-B1;30/05/17
US-9449174-B2;20/09/16
CN-105873557-B;17/10/17
US-12169619-B2;17/12/24
US-12171578-B2;24/12/24
US-11847860-B1;19/12/23
US-11808700-B2;07/11/23
US-11948677-B2;02/04/24
CN-102005207-B;20/05/15
CN-107094076-B;25/09/18
CN-114363512-B;24/10/23
CN-108414998-B;15/10/21
US-12038438-B2;16/07/24
CN-110388315-B;13/11/20
CN-104812429-B;26/09/17
US-10666462-B2;26/05/20
US-11939566-B2;26/03/24
US-11949719-B2;02/04/24
CN-113810601-B;20/12/22
US-10915713-B2;09/02/21
US-10922409-B2;16/02/21
CN-110085611-B;10/08/21
CN-113553130-B;28/04/23
CN-106789029-B;22/11/19
KR-102535810-B1;23/05/23
US-12154358-B2;26/11/24
US-10275157-B2;30/04/19
CN-106533699-B;17/12/19
US-9818224-B1;14/11/17
US-12058236-B2;06/08/24
US-12040075-B2;16/07/24
US-9089274-B2;28/07/15
US-12008761-B2;11/06/24
JP-6504160-B2;24/04/19
CN-102980972-B;03/06/15
CN-105024801-B;17/05/17
CN-107483196-B;18/02/20
US-10846846-B2;24/11/20
US-11756549-B2;12/09/23
CN-106658601-B;11/05/21
CN-110635909-B;26/08/22
CN-105683393-B;07/08/20
US-11553216-B2;10/01/23
JP-6901831-B2;14/07/21
US-11417810-B2;16/08/22
CN-112433814-B;22/11/24
US-11483585-B2;25/10/22
US-9838690-B1;05/12/17
CN-112612845-B;22/11/24
KR-101957881-B1;13/03/19
US-11222127-B2;11/01/22
CN-113207122-B;18/10/22
TW-I761004-B;11/04/22
JP-7043584-B2;29/03/22
KR-102530431-B1;08/05/23
US-11151564-B2;19/10/21
TW-I811178-B;01/08/23
AU-2021260551-B2;04/04/24
CN-113766060-B;07/06/22
JP-7032067-B2;08/03/22
CN-114466133-B;10/02/23
CN-113810603-B;09/09/22
CN-113612608-B;19/04/24
CN-110830108-B;19/03/21
CN-114173325-B;23/12/22
JP-6670659-B2;25/03/20
CN-113945950-B;31/10/23
CN-114063951-B;02/12/22
CN-115565212-B;04/08/23
CN-114466423-B;02/09/22
CN-114915607-B;11/10/22
CN-218782404-U;31/03/23
CN-115358497-B;10/03/23
US-11628316-B2;18/04/23
US-10817344-B2;27/10/20
CN-115985513-B;03/11/23
US-11894415-B2;06/02/24
US-12136124-B2;05/11/24
CN-110243493-B;25/09/20
US-12155315-B2;26/11/24
CN-116388986-B;04/08/23
CN-116485280-B;19/09/23
US-9838976-B1;05/12/17
US-11356442-B2;07/06/22
CN-110070918-B;27/12/22
CN-104965452-B;27/04/18
CN-109687964-B;04/06/21
JP-7294682-B2;20/06/23
TW-I851519-B;01/08/24
US-10333698-B2;25/06/19
CN-110225319-B;11/01/22
CN-106027230-B;09/04/19
CN-110634450-B;06/01/23
TW-I860997-B;11/11/24
JP-6144247-B2;07/06/17
CN-110426313-B;23/07/24
US-8995797-B2;31/03/15
US-11886987-B2;30/01/24
EP-3209860-B1;10/04/19
US-9841625-B2;12/12/17
CN-112118062-B;30/12/22
US-11087390-B1;10/08/21
JP-7495400-B2;04/06/24
JP-6137288-B2;31/05/17
CN-105867514-B;01/09/17
KR-101986903-B1;07/06/19
CN-111798301-B;13/12/24
CN-115209057-B;23/05/23
KR-102226951-B1;11/03/21
US-11889494-B2;30/01/24
US-10687516-B1;23/06/20
CN-113296346-B;11/01/22
CN-106019082-B;07/08/18
US-9141436-B2;22/09/15
US-10862692-B2;08/12/20
CN-108595906-B;04/08/20
US-11789577-B2;17/10/23
CN-112199171-B;23/08/24
CN-108306731-B;23/10/20
CN-109669156-B;11/05/21
US-11209887-B1;28/12/21
US-9251826-B1;02/02/16
US-9927550-B2;27/03/18
US-11902046-B2;13/02/24
CN-112734278-B;07/11/23
CN-112954648-B;10/11/23
US-12153652-B2;26/11/24
US-11429012-B2;30/08/22
EP-3033001-B1;06/01/21
EP-3371636-B1;19/01/22
KR-102630778-B1;29/01/24
US-10451554-B2;22/10/19
US-11842321-B1;12/12/23
US-10729124-B2;04/08/20
EP-4131859-B1;31/07/24
CN-113566957-B;23/06/23
CN-112291179-B;12/04/22
US-9435900-B2;06/09/16
CN-114461588-B;24/01/23
US-11774526-B2;03/10/23
EP-4050754-B1;24/01/24
CN-105282868-B;12/02/19
US-9461196-B2;04/10/16
JP-7304534-B2;07/07/23
TW-I841097-B;01/05/24
CN-114995693-B;31/03/23
CN-114727212-B;25/10/22
US-10988798-B2;27/04/21
US-11433546-B1;06/09/22
CN-112954251-B;21/03/23
US-11237113-B2;01/02/22
US-11600736-B2;07/03/23
CN-115395643-B;13/08/24
